$Culture, $Criticality, $Criticality Modifier, $Initial Known, $Inter-Dependency, $Dynamism, $Size, $Plan, $Team Size, <Cost, ?Score, >Completion, <Idle
0.160705397,0.831585323,8,0.466235313,70,15,3,2,9,765.0384147,0.766992267,0.952042629,0.47553816
0.492835664,0.853136188,3,0.651741142,30,27,0,3,35,119.5854092,0.510433664,0.857142857,0
0.643305286,1.184854505,10,0.400476608,27,10,4,3,6,2515.069749,0.766090551,0.774420239,0.044232437
0.713654524,0.938143809,8,0.57460787,78,19,3,3,43,1425.161217,0.576204192,0.799107143,0.093670886
0.352938026,0.892837542,6,0.600304841,84,24,0,2,8,241.1211172,0.94546747,0.571428571,0
0.871725222,1.034363858,9,0.598551443,73,20,2,5,35,1193.551837,0.586005516,0.853107345,0.146892655
0.785983067,1.034069582,8,0.477522725,47,13,4,2,3,1427.672517,0.693894887,0.645726808,0.060573858
0.528192308,1.121039641,8,0.679034113,44,40,0,1,21,811.1768163,0.673223533,0.833333333,0.166666667
0.499083741,0.970324804,3,0.536305511,46,46,2,4,7,353.0175668,0.535987073,0.669565217,0.025316456
0.427967744,0.932739092,5,0.588245475,83,36,2,2,34,615.1738357,0.491098622,0.921052632,0.401709402
0.242844123,1.038495003,9,0.548767317,53,4,3,2,37,2035.061625,0.879027419,0.973933649,0.530821918
0.752770232,1.046945694,2,0.579867302,24,49,4,0,3,323.3035599,0.459858207,0.818181818,0.352681388
0.149610672,0.995537917,7,0.509358846,8,29,4,2,38,1690.206403,0.739439074,0.903901734,0.245021123
0.586250992,0.863637227,8,0.603558855,14,2,3,5,15,798.1313757,0.940231721,0.820512821,0
0.641190616,0.847661919,4,0.44176683,74,6,3,5,15,513.7793518,0.710724429,0.947963801,0.575910931
0.882830958,0.877045591,3,0.438723785,58,26,1,1,29,323.5176262,0.35030277,0.393939394,0
0.898943911,1.126045781,5,0.602465061,54,6,2,3,5,621.9180476,0.650613284,0.913333333,0.496323529
0.603624248,0.844614938,6,0.577814003,98,32,2,1,24,642.8309682,0.528974315,0.93220339,0.552845528
0.890261026,0.861873635,6,0.466118726,75,40,1,2,28,622.4597288,0.454845238,0.972972973,0.389830508
0.42873024,0.870345659,5,0.429174754,6,17,4,1,7,689.5849629,0.633972879,0.928724163,0.445295871
0.816830118,1.104320395,5,0.517636959,99,9,2,1,25,817.7604632,0.681858121,0.928571429,0.625
0.499915841,1.171985181,4,0.656761167,36,15,2,2,42,902.5611633,0.731612075,0.78125,0
0.84952171,1.111830517,7,0.426195559,42,23,3,1,34,1471.466865,0.563865465,0.908183633,0.546812749
0.503139483,1.039325877,3,0.617645477,3,39,2,1,14,368.9127936,0.476792316,0.784946237,0.0875
0.486168102,0.856822573,7,0.555128172,4,25,1,3,25,523.7984163,0.591378483,0.658536585,0
0.122693723,0.955729747,5,0.456696689,52,5,1,4,38,571.7141827,0.968036689,0.886363636,0.048780488
0.870204976,1.171096451,10,0.458781593,79,32,0,5,18,1067.129257,0.609639912,0.888888889,0.111111111
0.508196525,1.128670026,4,0.414634158,75,36,3,4,24,802.4615944,0.417587933,0.839679359,0.391872279
0.234684156,1.029556631,2,0.470703428,21,20,2,4,28,287.8946385,0.692887427,0.974358974,0.2875
0.57473236,0.997310206,2,0.400252192,56,27,2,3,34,270.8448395,0.593992171,0.859060403,0
0.211780388,0.920053103,6,0.426238006,4,37,2,3,33,693.1442962,0.68779102,0.845454545,0
0.198126672,0.884548578,10,0.415997371,73,11,4,4,32,1749.161741,0.830545818,0.983193277,0.243830787
0.708231402,1.090184584,4,0.566121421,33,7,1,1,39,620.5831628,0.844999823,0.885714286,0.425925926
0.190822608,0.90627653,4,0.466262003,41,25,1,2,26,407.9646699,0.737986625,0.962962963,0.037037037
0.389888142,1.18834555,4,0.614001224,10,23,1,4,40,671.3511774,0.694837389,0.948717949,0.119047619
0.172304254,1.174231443,8,0.681833669,11,33,3,2,15,1604.920396,0.792342126,0.69375,0
0.676108308,0.958834167,6,0.537606335,54,27,1,5,26,611.4041891,0.524884561,0.722222222,0
0.719369669,1.084407435,4,0.436495999,56,45,1,5,4,312.65122,0.46547525,0.894736842,0.558441558
0.590681302,0.94877571,9,0.632696861,28,2,2,5,22,1088.404124,0.904293287,0.907563025,0.34939759
0.596483956,0.849436073,7,0.615341244,51,12,2,3,21,719.4757931,0.713272153,0.946969697,0.087591241
0.31518553,1.109277486,10,0.566448306,79,22,1,3,31,1319.908779,0.613153798,0.962264151,0.25
0.638655072,1.05292048,3,0.695972985,44,34,0,4,36,230.9273139,0.540965578,0.833333333,0.411764706
0.803671086,1.046358486,8,0.600797365,88,3,1,3,35,982.0796858,0.852314858,0.957446809,0.150943396
0.654732644,0.961885578,9,0.557945267,74,20,2,1,35,1178.310927,0.646389198,0.772727273,0
0.31583927,1.178177306,4,0.61460866,31,35,1,1,31,518.2547407,0.618904742,0.884057971,0.401960784
0.218828956,1.096114303,8,0.605346725,60,37,3,4,12,1800.49784,0.618383052,0.851632047,0.148367953
0.649970984,0.836395788,3,0.684501853,68,44,0,1,2,116.0898091,0.618262257,0.8,0.2
0.610677829,1.162123646,4,0.670378588,14,39,4,5,2,791.6310543,0.594093945,0.727917981,0.21779661
0.153589369,1.149157655,6,0.63219938,9,22,3,4,13,1265.177426,0.825398383,0.788413098,0.068452381
0.247931727,1.083620665,5,0.524820831,47,5,2,1,19,615.3560414,0.909327652,0.863013699,0.236363636
0.614011429,1.058648853,9,0.686182051,36,18,3,4,34,1864.415742,0.69193155,0.652631579,0
0.680246649,0.91088731,6,0.63861948,3,28,4,4,26,1107.167545,0.495860107,0.903348554,0.227716331
0.489357657,0.822671586,5,0.520933984,26,34,1,5,40,425.417306,0.528606625,0.934782609,0.494117647
0.861676954,0.889712077,2,0.619160197,83,17,1,0,2,138.818748,0.570224573,0.872727273,0.547169811
0.672760313,1.192458959,4,0.690677203,17,6,2,0,39,839.3298434,0.702550841,0.973684211,0.30625
0.385804413,0.986940752,3,0.640920834,18,12,2,0,10,285.493008,0.857226837,0.688172043,0
0.409833377,1.141967545,2,0.604558513,75,50,1,5,5,183.5080474,0.539860522,0.716981132,0.173913043
0.549860945,1.043616938,8,0.489739034,32,11,4,4,2,1400.405303,0.738281931,0.839130435,0.256739409
0.441736312,0.895482329,5,0.566482239,61,21,4,3,7,684.2158336,0.710263626,0.67739521,0.01416122
0.497313912,0.996581309,4,0.627442582,80,3,3,4,33,682.2559926,0.869923245,0.971544715,0.196638655
0.324872008,0.931865757,7,0.493646703,59,50,2,2,3,803.0834532,0.52816065,0.804123711,0.385826772
0.706931551,0.864833076,9,0.591285683,55,27,1,4,17,643.1210177,0.544824436,0.815789474,0.088235294
0.51783725,1.065618251,6,0.582083465,72,35,3,4,27,1231.866682,0.462420301,0.989177489,0.374829001
0.616014571,0.962089962,7,0.5811143,41,24,4,5,11,1136.140263,0.544919207,0.934886909,0.394853594
0.325164884,0.969379751,7,0.542888537,46,8,2,4,40,915.2227298,0.836902934,0.890510949,0.046875
0.315141066,1.010528344,5,0.571334234,51,2,4,2,34,1076.013494,0.914556767,0.931497649,0.483426443
0.389072072,1.173889099,9,0.540770301,96,13,2,4,43,1850.11673,0.671007481,0.964102564,0.253968254
0.832153627,0.982633579,10,0.595127318,91,33,2,1,17,1095.453537,0.511893078,0.868217054,0.469194313
0.785201517,0.921155986,4,0.46202473,64,16,4,3,28,746.8290757,0.579427589,0.920757363,0.135615537
0.899443413,1.151289392,7,0.458616666,58,16,3,2,24,1549.940237,0.506522953,0.963829787,0.467685076
0.611832541,1.013978175,10,0.562281621,84,10,2,1,32,1400.048852,0.69621083,0.909722222,0.48015873
0.176312972,0.883142914,3,0.444399006,48,19,1,5,12,253.9154423,0.739709682,0.925,0.5375
0.835166112,1.061735182,8,0.447961804,21,50,4,1,35,1959.314205,0.474131202,0.874269006,0.404975124
0.328854608,0.899884557,8,0.574933736,85,19,3,3,2,838.198073,0.694967767,0.84516129,0.518382353
0.240463054,0.886853818,3,0.429805558,32,36,0,2,42,246.715435,0.736660084,0.909090909,0.473684211
0.214428961,0.876363365,6,0.442022038,20,28,2,1,38,757.0783373,0.713061288,0.893939394,0.451162791
0.107812354,1.184094461,8,0.686742933,57,49,4,2,12,2387.040044,0.798635093,0.665294925,0
0.664708922,1.14933575,7,0.482777448,92,15,0,5,35,579.0318583,0.684729358,0.714285714,0
0.762284089,1.019824947,6,0.505286301,83,39,4,3,29,1383.529099,0.423458831,0.812349639,0.088208821
0.453114049,0.961908649,4,0.583511927,51,11,3,0,35,653.1242993,0.812696716,0.767932489,0
0.652326271,1.003263981,9,0.4444708,44,37,1,1,13,1010.729767,0.65163564,0.916666667,0.514705882
0.103793235,0.955560559,5,0.57675262,92,9,1,1,21,460.2178837,0.968071355,0.78,0
0.70543315,0.924948458,4,0.643985381,27,6,1,2,8,235.6874952,0.720692007,0.882352941,0.220779221
0.832008361,1.005897933,9,0.405000828,61,27,3,1,22,1558.778548,0.563117951,0.897959184,0.586638831
0.619315337,1.106009727,10,0.661972598,30,48,2,4,26,2302.232417,0.548318138,0.738317757,0
0.742018557,0.95243548,7,0.497732248,50,5,2,0,24,833.1546976,0.740237099,0.993333333,0.28708134
0.551995448,0.858472322,7,0.640409521,92,27,2,2,17,663.7033586,0.578751753,0.592920354,0
0.807710257,0.924190587,4,0.408824044,11,46,4,2,28,740.827001,0.418738302,0.849706745,0.127259036
0.351238768,1.007207961,4,0.591988158,93,43,3,0,36,654.5896828,0.563580697,0.573891626,0
0.535468803,1.118575894,8,0.669460913,98,34,3,4,19,1674.397976,0.484451626,0.862359551,0.089020772
0.307879346,0.948565033,5,0.65612001,82,3,1,2,43,500.7714349,0.948069477,0.481012658,0
0.355162407,0.914208395,6,0.4480984,21,47,1,4,40,860.7480039,0.547748244,0.882352941,0
0.579229379,1.144452044,8,0.421244258,56,29,2,5,17,1288.647469,0.544225386,0.916666667,0.38028169
0.636826246,1.195701651,8,0.560126338,6,29,3,1,29,2094.764882,0.549147613,0.918,0.442284326
0.532265736,0.997752417,7,0.680127012,32,18,3,0,30,1240.515702,0.618430037,0.883227176,0.122362869
0.267019655,0.831462752,8,0.643235055,42,20,3,1,33,1084.897406,0.717149546,0.932160804,0.591859186
0.188302266,0.837526143,7,0.441427274,98,38,4,5,12,940.9368974,0.624256911,0.952864394,0.515486726
0.216982135,0.922628787,4,0.58333032,34,18,4,5,40,816.3645971,0.82554771,0.615853659,0.006150062
0.639590695,1.08954977,8,0.591170926,30,21,2,2,6,1167.949982,0.536549733,0.887323944,0.292134831
0.713933654,1.143582686,8,0.650529119,95,30,3,2,23,1607.012506,0.532935045,0.705752212,0.00931677
0.438512541,0.873517479,7,0.651570952,95,30,4,0,37,1395.313135,0.50620394,0.987169206,0.315350389
0.722653858,1.069469264,7,0.619914765,22,26,1,1,5,855.8116578,0.527468504,0.903225806,0.282051282
0.875484167,0.981482582,4,0.67476879,93,17,1,5,28,388.0261717,0.532978914,0.883333333,0.353658537
0.793153905,1.077822989,10,0.422714344,22,16,3,1,27,1953.500996,0.632720919,0.855445545,0.296416938
0.884727521,1.056137853,8,0.549877221,59,24,3,2,2,1159.085827,0.567650795,0.758547009,0.243070362
0.460603758,0.94090438,4,0.644295884,92,3,2,1,14,473.5634697,0.88268881,0.935483871,0.493449782
0.146533948,1.155762583,8,0.623968838,4,7,4,5,35,2580.160393,0.932699406,0.758909853,0.152886115
0.57332136,1.156707808,4,0.47170402,9,22,3,3,9,822.6156609,0.58208176,0.910526316,0.288065844
0.515251119,0.844889789,7,0.594004425,42,5,2,0,10,607.2964676,0.790586272,0.942307692,0.346666667
0.688383242,1.142776745,6,0.551330987,85,43,3,4,3,950.9546434,0.453676221,0.718905473,0.134730539
0.405247508,0.918737761,8,0.543060084,25,26,2,2,22,1023.237179,0.560033757,0.969230769,0.376237624
0.596505662,1.113902824,5,0.506119595,39,38,1,4,33,763.5558926,0.459679684,0.972222222,0.416666667
0.766387944,1.020793131,6,0.406811892,6,12,0,1,35,503.7398103,0.569256413,0.916666667,0.592592593
0.119110231,1.095997535,3,0.679030091,49,9,2,4,43,596.7348047,0.879270438,1,0.435779817
0.38964958,1.119944832,5,0.443437386,59,21,4,3,5,986.9410089,0.623577645,0.901488306,0.288590604
0.207827295,1.048939437,4,0.468069596,78,33,1,3,32,451.0137223,0.619530855,0.910714286,0.514285714
0.485624942,0.852223941,5,0.68534964,69,7,4,1,5,697.6529275,0.794073422,0.904942966,0.330708661
0.548835315,1.096591975,7,0.419778373,69,30,0,2,37,490.0283327,0.649273967,0.833333333,0.166666667
0.705482802,1.091752538,9,0.653032258,93,7,3,3,37,2315.127712,0.707341605,0.959619952,0.434965035
0.711823176,1.117350142,5,0.468776122,45,22,1,1,39,690.4362397,0.558094707,0.954545455,0.607476636
0.133268582,1.140242537,6,0.555534478,39,33,3,4,9,1164.984734,0.714652792,0.933660934,0.329805996
0.566678086,1.096738609,7,0.63341064,4,19,0,5,6,368.6709791,0.6336334,0.571428571,0
0.274625587,1.197479187,6,0.541367292,78,39,2,5,28,1472.897076,0.627049357,0.798165138,0.345864662
0.32681982,0.993362684,4,0.461091161,82,45,3,2,24,629.6382634,0.522111526,0.951737452,0.418632075
0.287942378,0.962831492,2,0.630434717,77,30,2,5,4,235.480713,0.743184397,0.748091603,0.109090909
0.812317055,1.190119945,3,0.632780825,40,28,0,1,13,194.2702065,0.568703372,0.875,0
0.805751612,0.871143749,5,0.524972823,3,21,3,3,17,652.5198068,0.490777997,0.964444444,0.459526775
0.384452854,0.933443508,5,0.467739463,61,41,2,4,36,591.8981705,0.487575692,0.976377953,0.253012048
0.472905518,1.014825458,8,0.460751337,32,8,2,1,8,867.6198818,0.84933076,0.787234043,0.043103448
0.192043586,0.860722284,3,0.618695495,32,25,1,0,16,278.8780448,0.757483966,0.975,0.303571429
0.782991593,1.098520177,4,0.621784095,49,25,0,5,21,352.9059565,0.622760804,1,0.285714286
0.721102643,1.130149534,5,0.515668882,91,30,2,4,7,820.1692988,0.524025232,0.871287129,0.328244275
0.528398632,0.826590803,8,0.678955706,93,5,4,2,43,1378.311908,0.796411126,0.951987997,0.430686406
0.141269773,0.894487819,4,0.541742502,7,28,0,4,42,46.48890378,0.837926884,0.75,0
0.34090317,0.832419551,3,0.639658514,82,27,1,5,16,199.5041805,0.753199598,0.508196721,0
0.285826942,0.930921852,6,0.628447286,30,17,1,0,39,515.4921474,0.794817188,0.885714286,0
0.372671014,0.993194079,5,0.632210645,52,39,2,1,27,725.4528526,0.524574847,0.72173913,0.178217822
0.117231666,1.197416396,6,0.681234592,68,6,4,3,19,1674.811837,0.951692849,0.894810659,0.108938547
0.192056464,1.057585529,5,0.420599688,16,48,3,4,3,738.6706464,0.631362591,0.769751693,0.178313253
0.276647392,1.071989177,7,0.46252947,38,13,4,1,29,1787.248736,0.797500344,0.896247241,0.430042115
0.17190789,1.106567084,5,0.6951629,26,46,3,3,7,796.8700965,0.647616486,0.868131868,0.193877551
0.752257554,1.149513976,2,0.638215095,91,26,3,2,22,325.772594,0.492927917,0.929166667,0.207815275
0.511392672,1.131829326,8,0.622489444,57,19,2,3,27,1633.232212,0.543287564,0.975,0.493506494
0.882625652,1.194790021,4,0.56289503,30,9,3,1,22,890.7509141,0.655451813,0.890041494,0.586705202
0.371158517,1.016851571,10,0.696078298,81,39,2,4,5,1048.748745,0.536030502,0.566037736,0
0.390137879,0.876460112,3,0.686166272,9,23,1,5,39,279.007378,0.778931409,0.818181818,0
0.825674445,1.071201612,7,0.653145804,48,35,1,3,38,1010.016698,0.50891855,0.888888889,0
0.297947646,1.125706461,10,0.459313879,83,40,1,0,24,1348.603044,0.563542225,0.933333333,0.31147541
0.139346615,1.191270718,5,0.436332086,16,13,3,1,30,1003.841775,0.883520121,0.903553299,0.417030568
0.754783497,1.170125177,3,0.650565065,46,44,1,3,39,441.988297,0.503053346,0.827586207,0.142857143
0.323886541,0.968849509,7,0.454472484,38,7,3,0,7,882.3910109,0.887777451,0.785425101,0.017721519
0.245570862,1.096304444,5,0.641559971,81,27,4,3,27,1224.101705,0.699620203,0.747520976,0.052224371
0.171928876,0.897654993,7,0.439941937,39,48,2,0,36,922.2540657,0.660469668,0.638888889,0
0.121512708,0.856784376,5,0.617059693,28,11,1,2,40,405.0508424,0.832571193,0.96969697,0.475409836
0.717977314,1.154356091,8,0.628648257,7,21,2,2,13,1316.634819,0.605693435,0.566176471,0
0.758756772,1.009500647,10,0.625888834,11,41,3,2,34,2155.08102,0.465611738,0.957070707,0.287593985
0.197303735,1.024347734,10,0.51213573,35,26,2,3,12,1128.918401,0.693431095,0.834355828,0.195266272
0.782405589,1.105702142,9,0.508884749,86,23,3,3,30,1994.122812,0.49445117,0.95106383,0.486206897
0.349672079,0.916060828,8,0.68875839,33,14,4,2,11,1077.532963,0.654346201,0.964353915,0.394484412
0.418304104,0.866177153,5,0.662483185,97,48,1,0,10,306.2111916,0.45422333,0.895833333,0.367647059
0.235834094,1.083259121,7,0.656614918,31,18,4,1,3,1319.960341,0.762939401,0.841880342,0.281021898
0.881188804,1.010219968,3,0.598150912,98,21,2,3,26,545.6660238,0.484896071,0.893617021,0.363636364
0.74113121,1.101975485,4,0.531490066,59,25,1,3,7,396.0732993,0.533973964,0.680851064,0
0.243623227,0.994010053,9,0.461865509,11,39,2,1,40,1329.383942,0.650935546,0.885135135,0.581469649
0.632359298,1.167880689,5,0.674309403,98,36,1,1,33,884.989044,0.575748138,0.75,0
0.52326905,1.080050222,5,0.473008658,30,27,1,2,37,466.4488533,0.633011348,0.8,0
0.647706371,0.853144909,5,0.472137841,81,32,4,4,21,771.3241108,0.440136225,0.971065632,0.305050505
0.401377587,1.013978251,4,0.660973143,76,34,2,3,28,559.8597711,0.622846654,0.717557252,0
0.456171293,0.91916169,4,0.641725417,11,26,1,5,2,301.4497907,0.652207837,0.8125,0.297297297
0.786259631,0.843602599,7,0.429956701,89,21,2,0,16,702.0059816,0.540414983,0.790322581,0.01010101
0.668442151,1.115095413,9,0.493580477,91,23,2,2,39,1446.490924,0.491765191,0.935483871,0.4
0.403316609,1.079412851,7,0.630425093,25,40,3,2,36,1456.179031,0.530319177,0.88372093,0.127348643
0.283204276,0.986878465,7,0.415681907,23,39,4,2,3,1074.199785,0.576924689,0.813090909,0.313267813
0.416227091,1.104495764,3,0.6380247,64,9,1,3,32,385.1766022,0.828000515,0.79245283,0.20754717
0.387232426,1.129872582,4,0.55853411,31,20,2,1,13,637.1428399,0.669924927,0.8515625,0.314465409
0.191940396,1.071859101,6,0.695875158,54,4,0,5,14,397.4976868,0.852257262,0.857142857,0.333333333
0.280989407,1.059224337,2,0.623290287,92,49,0,4,4,145.2588591,0.554868393,0.875,0.416666667
0.299120497,1.050072559,2,0.424858096,10,13,3,0,26,321.8777765,0.697463266,0.986692015,0.308
0.200645521,0.997644671,3,0.506152517,61,29,4,4,2,449.3824172,0.657077416,0.86718201,0.552249637
0.683743725,0.853307438,7,0.663688131,57,46,1,2,17,555.2596165,0.484284851,0.933333333,0.282051282
0.855463816,0.888579608,7,0.467027592,78,25,3,3,39,1155.265308,0.485729819,0.974595843,0.504112808
0.485528224,1.150941837,3,0.46069109,19,43,4,4,11,639.3030503,0.44638304,0.9478749,0.321858864
0.247122765,0.969069019,8,0.418713129,30,6,0,4,34,681.4023957,0.86127853,1,0.533333333
0.603510917,1.119808795,3,0.644854369,83,2,1,2,3,328.4295035,0.906470052,0.885714286,0.243902439
0.746291497,0.822503474,7,0.440935885,70,33,2,3,6,622.0116059,0.465806703,0.944444444,0.508264463
0.407783108,0.903285479,4,0.550267716,87,22,4,4,20,647.2175015,0.565782554,0.956241033,0.268787713
0.311381964,0.860435747,9,0.525319573,93,40,3,0,23,1034.92359,0.585949949,0.829741379,0.049382716
0.294760425,0.973824555,2,0.502898226,17,41,0,2,15,126.8529568,0.657735433,0.75,0.1
0.419973262,0.97654493,7,0.504267107,75,12,4,1,40,1504.072724,0.755108075,0.879534565,0.428126391
0.236219507,1.155614719,9,0.464913174,74,18,3,4,6,1857.727923,0.806437537,0.650793651,0.040133779
0.41474113,0.959703147,7,0.550127994,23,21,0,3,5,402.0588351,0.659632836,0.857142857,0.571428571
0.865138494,1.03040591,4,0.655201257,54,49,2,3,36,626.9578798,0.40592075,0.974576271,0.419191919
0.490901676,0.859127175,5,0.468425825,28,7,1,0,31,510.304616,0.894501177,0.962962963,0
0.364265826,1.038650184,3,0.625853048,96,36,0,1,15,177.4643067,0.442310453,0.916666667,0.214285714
0.144836835,1.027575622,10,0.647291628,60,7,1,0,27,1342.249004,0.927446547,1,0.147058824
0.3523006,1.006989687,4,0.433422242,38,38,3,5,10,622.6839347,0.514782378,0.935555556,0.519406393
0.203026891,1.054249992,6,0.65192046,64,11,1,3,12,626.4334164,0.791692481,0.916666667,0.388888889
0.212908383,1.022534045,4,0.45757147,66,25,4,2,4,710.6707883,0.730740474,0.815960912,0.215962441
0.66582093,1.199033197,7,0.508936364,69,23,2,4,5,962.4922154,0.528840192,0.811023622,0.169354839
0.141726467,1.057374403,6,0.58331404,64,16,3,4,7,997.4808108,0.887743424,0.704433498,0.027210884
0.416132578,1.042851701,8,0.504574598,83,8,2,3,39,1430.692251,0.755526231,0.977443609,0.389671362
0.508577857,0.994891993,5,0.672335836,99,19,2,2,39,694.2209532,0.59616772,0.967320261,0.22513089
0.766476298,1.034013982,7,0.663559788,43,28,4,2,32,1726.349544,0.47899224,0.9744,0.384226491
0.120129431,0.926401138,4,0.495721703,25,36,2,3,32,496.6803524,0.772311579,0.538461538,0
0.448996456,0.983556178,4,0.433714904,83,21,3,4,20,626.6839268,0.598833224,0.95010846,0.213644524
0.316637007,1.055151192,8,0.420697839,42,17,2,0,30,1528.0432,0.705939721,0.969072165,0.265625
0.198710568,0.885425242,6,0.535034499,14,30,3,1,35,968.8036672,0.698415923,0.896475771,0.508454106
0.517238558,0.870708909,5,0.529099323,71,4,1,2,7,401.1932318,0.807880565,0.939393939,0.483333333
0.557041666,1.006109788,3,0.563964945,83,15,2,2,40,417.7831964,0.653805729,0.766917293,0.055555556
0.148251365,0.95784727,8,0.554406341,15,46,2,2,16,857.5056285,0.688199095,0.555555556,0
0.17345475,0.926052477,3,0.570100121,23,8,2,2,16,374.7287998,0.923900648,0.674418605,0
